,name,year,process,noCores,noThreads,baseFreq,CacheVal,maxMem,MemType,MemType_class,MemChannels,PCI_express,HyperTh,virtualTh,intel64,TDP,price,CPUMark,ThreadMark
784,Intel E5-2630V4,2016,14,10,20,2.2,25,1.54,DDR4,2,4,40,1,1,1,85,667,11631,1800
785,Intel E5-2630L,2012,32,6,12,2,15,384,DDR3,1,4,40,1,1,1,60,662,5473,1177
786,Intel E5-2630LV2,2013,22,6,12,2.4,15,768,DDR3,1,4,40,1,1,1,60,612,6197,1295
787,Intel E5-2630LV3,2014,22,8,16,1.8,20,768,DDR4,2,4,40,1,1,1,55,612,7289,1564
788,Intel E5-2630LV4,2016,14,10,20,1.8,25,1.54,DDR4,2,4,40,1,1,1,55,612,10128,1759
789,Intel E5-2637,2012,32,2,4,3,5,384,DDR3,1,4,40,1,1,1,80,885,3070,1501
790,Intel E5-2637V2,2013,22,4,8,3.5,15,768,DDR3,1,4,40,1,1,1,130,996,6305,1846
791,Intel E5-2637V3,2014,22,4,8,3.5,15,768,DDR4,2,4,40,1,1,1,135,996,7517,2045
792,Intel E5-2637V4,2016,14,4,8,3.5,15,1.54,DDR4,2,4,40,1,1,1,135,996,8491,2301
793,Intel E5-2640,2012,32,6,12,2.5,15,384,DDR3,1,4,40,1,1,1,95,885,6527,1388
794,Intel E5-2640V2,2013,22,8,16,2,20,768,DDR3,1,4,40,1,1,1,95,885,7154,1217
795,Intel E5-2640V3,2014,22,8,16,2.6,20,768,DDR4,2,4,40,1,1,1,90,939,10618,1905
796,Intel E5-2640V4,2016,14,10,20,2.4,25,1.54,DDR4,2,4,40,1,1,1,90,939,12267,1864
797,Intel E5-2643,2012,32,4,8,3.3,10,384,DDR3,1,4,40,1,1,1,130,885,5650,1665
798,Intel E5-2643V2,2013,22,6,12,3.5,25,768,DDR3,1,4,40,1,1,1,130,1552,8990,1937
799,Intel E5-2643V3,2014,22,6,12,3.4,20,768,DDR4,2,4,40,1,1,1,135,1552,10656,2042
800,Intel E5-2643V4,2016,14,6,12,3.4,20,1.54,DDR4,2,4,40,1,1,1,135,1552,10568,2218
801,Intel E5-2648L,2012,32,8,16,1.8,20,384,DDR3,1,4,40,1,1,1,70,1266,4265,941
802,Intel E5-2648LV2,2013,22,10,20,1.9,25,768,DDR3,1,4,40,1,1,1,70,1479,7751,1314
803,Intel E5-2648LV3,2014,22,12,24,1.8,30,768,DDR4,2,4,40,1,1,1,75,1544,8024,1236
804,Intel E5-2648LV4,2016,14,14,28,1.8,35,1.54,DDR4,2,4,40,1,1,1,75,1544,10765,1447
805,Intel E5-2650,2012,32,8,16,2,20,384,DDR3,1,4,40,1,1,1,95,1107,7250,1247
806,Intel E5-2650V2,2013,22,8,16,2.6,20,768,DDR3,1,4,40,1,1,1,95,1166,9925,1648
807,Intel E5-2650V3,2014,22,10,20,2.3,25,768,DDR4,2,4,40,1,1,1,105,1166,11844,1557
808,Intel E5-2650V4,2016,14,12,24,2.2,30,1.54,DDR4,2,4,40,1,1,1,105,1166,12150,1665
809,Intel E5-2650L,2012,32,8,16,1.8,20,384,DDR3,1,4,40,1,1,1,70,1107,5836,1097
810,Intel E5-2650LV2,2013,22,10,20,1.7,25,768,DDR3,1,4,40,1,1,1,70,1219,6729,1073
811,Intel E5-2650LV3,2014,22,12,24,1.8,30,768,DDR4,2,4,40,1,1,1,65,1329,11586,1344
812,Intel E5-2650LV4,2016,14,14,28,1.7,35,1.54,DDR4,2,4,40,1,1,1,65,1329,11111,1554
813,Intel E5-2658,2012,32,8,16,2.1,20,384,DDR3,1,4,40,1,1,1,95,1479,6115,1169
814,Intel E5-2658V2,2013,22,10,20,2.4,25,768,DDR3,1,4,40,1,1,1,95,1750,8837,1309
815,Intel E5-2658V3,2014,22,12,24,2.2,30,768,DDR4,2,4,40,1,1,1,105,1832,12681,1664
816,Intel E5-2658V4,2016,14,14,28,2.3,35,1.54,DDR4,2,4,40,1,1,1,105,1832,13209,1604
817,Intel E5-2660,2012,32,8,16,2.2,20,384,DDR3,1,4,40,1,1,1,95,1329,7944,1386
818,Intel E5-2660V2,2013,22,10,20,2.2,25,768,DDR3,1,4,40,1,1,1,95,1389,9863,1430
819,Intel E5-2660V3,2014,22,10,20,2.6,25,768,DDR4,2,4,40,1,1,1,105,1445,13451,1802
820,Intel E5-2660V4,2016,14,14,28,2,35,1,DDR4,2,4,40,1,1,1,105,1445,13371,1728
821,Intel E5-2665,2012,32,8,16,2.4,20,384,DDR3,1,4,40,1,1,1,115,1440,8608,1447
822,Intel E5-2667,2012,32,6,12,2.9,15,384,DDR3,1,4,40,1,1,1,130,1552,7410,1604
823,Intel E5-2667V2,2013,22,8,16,3.3,25,768,DDR3,1,4,40,1,1,1,130,2057,12105,1941
824,Intel E5-2667V3,2014,22,8,16,3.2,20,768,DDR4,2,4,40,1,1,1,135,2057,12518,2041
825,Intel E5-2667V4,2016,14,8,16,3.2,25,1.54,DDR4,2,4,40,1,1,1,135,2057,13624,2229
826,Intel E5-2670,2012,32,8,16,2.6,20,384,DDR3,1,4,40,1,1,1,115,1552,9321,1497
827,Intel E5-2670V2,2013,22,10,20,2.5,25,768,DDR3,1,4,40,1,1,1,115,1552,11090,1610
828,Intel E5-2670V3,2014,22,12,24,2.3,30,768,DDR4,2,4,40,1,1,1,120,1589,13613,1687
829,Intel E5-2680,2012,32,8,16,2.7,20,384,DDR3,1,4,40,1,1,1,130,1723,9441,1514
830,Intel E5-2680V2,2013,22,10,20,2.8,25,768,DDR3,1,4,40,1,1,1,115,1723,12613,1807
831,Intel E5-2680V3,2014,22,12,24,2.5,30,768,DDR4,2,4,40,1,1,1,120,1745,15223,1809
832,Intel E5-2680V4,2016,14,14,28,2.4,35,1.54,DDR4,2,4,40,1,1,1,120,1745,15301,1931
833,Intel E5-2683V3,2014,22,14,28,2,35,768,DDR4,2,4,40,1,1,1,120,1846,13725,1677
834,Intel E5-2683V4,2016,14,16,32,2.1,40,1.54,DDR4,2,4,40,1,1,1,120,1846,14871,1656
835,Intel E5-2687W,2012,32,8,16,3.1,20,256,DDR3,1,4,40,1,1,1,150,1885,7526,1670
836,Intel E5-2687WV2,2013,22,8,16,3.4,25,256,DDR3,1,4,40,1,1,1,150,2108,11798,2006
837,Intel E5-2687WV3,2014,22,10,20,3.1,25,768,DDR4,2,4,40,1,1,1,160,2141,13578,1915
838,Intel E5-2687WV4,2016,14,12,24,3,30,1.54,DDR4,2,4,40,1,1,1,160,2141,17066,2137
839,Intel E5-2690,2012,32,8,16,2.9,20,384,DDR3,1,4,40,1,1,1,135,2057,9982,1691
840,Intel E5-2690V2,2013,22,10,20,3,25,768,DDR3,1,4,40,1,1,1,130,2057,13178,1721
841,Intel E5-2690V3,2014,22,12,24,2.6,30,768,DDR4,2,4,40,1,1,1,135,2090,15758,1796
842,Intel E5-2690V4,2016,14,14,28,2.6,35,1.54,DDR4,2,4,40,1,1,1,135,2090,16481,2090
843,Intel E5-2695V2,2013,22,12,24,2.4,30,768,DDR3,1,4,40,1,1,1,115,2336,12836,1381
844,Intel E5-2695V3,2014,22,14,28,2.3,35,768,DDR4,2,4,40,1,1,1,120,2424,15575,1826
845,Intel E5-2695V4,2016,14,18,36,2.1,45,1.54,DDR4,2,4,40,1,1,1,120,2424,18723,1871
846,Intel E5-2697V2,2013,22,12,24,2.7,30,768,DDR3,1,4,40,1,1,1,130,2614,9338,1742
847,Intel E5-2697V3,2014,22,14,28,2.6,35,768,DDR4,2,4,40,1,1,1,145,2702,16199,1998
848,Intel E5-2697V4,2016,14,18,36,2.3,45,1.54,DDR4,2,4,40,1,1,1,145,2702,16298,1894
849,Intel E5-2697AV4,2016,14,16,32,2.6,40,1.54,DDR4,2,4,40,1,1,1,145,2891,17709,2203
850,Intel E5-2698V4,2016,14,20,40,2.2,50,1.54,DDR4,2,4,40,1,1,1,135,3226,16289,1734
851,Intel E5-2699V4,2016,14,22,44,2.2,55,1.54,DDR4,2,4,40,1,1,1,145,4115,18931,2042
852,Intel E5-2699AV4,2016,14,22,44,2.4,55,1.54,DDR4,2,4,40,1,1,1,145,4938,16516,1435
853,Intel E5-4603,2012,32,4,8,2,10,384,DDR3,1,4,40,1,1,1,95,551,3414,964
854,Intel E5-4607V2,2014,22,6,12,2.6,15,768,DDR3,1,4,40,1,1,1,95,885,6289,1327
855,Intel E5-4610,2012,32,6,12,2.4,15,384,DDR3,1,4,40,1,1,1,95,1219,6505,1417
856,Intel E5-4610V3,2015,22,10,20,1.7,25,768,DDR4,2,4,40,1,1,1,105,1219,6797,998
857,Intel E5-4617,2012,32,6,6,2.9,15,384,DDR3,1,4,40,0,1,1,130,1611,6342,1570
858,Intel E5-4620,2012,32,8,16,2.2,16,384,DDR3,1,4,40,1,1,1,95,1611,6877,1253
859,Intel E5-4620V3,2015,22,10,20,2,25,768,DDR4,2,4,40,1,1,1,105,1668,10681,-1
860,Intel E5-4627V2,2014,22,8,8,3.3,16,768,DDR3,1,4,40,0,1,1,130,2108,8608,1769
861,Intel E5-4627V3,2015,22,10,10,2.6,25,768,DDR4,2,4,40,0,1,1,135,2225,11150,1763
862,Intel E5-4627V4,2016,14,10,10,2.6,25,1.54,DDR4,2,4,40,0,1,1,135,2225,12524,2039
863,Intel E5-4640,2012,32,8,16,2.4,20,384,DDR3,1,4,40,1,1,1,95,2725,7360,1326
864,Intel E5-4640V3,2015,22,12,24,1.9,30,768,DDR4,2,4,40,1,1,1,105,2859,9752,1472
865,Intel E5-4648V3,2015,22,12,24,1.7,30,768,DDR4,2,4,40,1,0,1,105,2405,8519,1281
866,Intel E5-4650,2012,32,8,16,2.7,20,384,DDR3,1,4,40,1,1,1,130,3616,7825,1516
867,Intel E5-4655V3,2015,22,6,12,2.9,30,768,DDR4,2,4,40,1,1,1,135,4616,9077,1792
868,Intel E5-4657LV2,2014,22,12,24,2.4,30,768,DDR3,1,4,40,1,1,1,115,4394,11909,1458
869,Intel E5-4660V3,2015,22,14,28,2.1,35,768,DDR4,2,4,40,1,1,1,120,4727,12402,1622
870,Intel E5-4667V3,2015,22,16,32,2,40,768,DDR4,2,4,40,1,1,1,135,5729,14548,1356
871,Intel E5-4669V3,2015,22,18,36,2.1,45,768,DDR4,2,4,40,1,1,1,135,7007,15058,1623
872,Intel E5-4669V4,2016,14,22,44,2.2,55,1.54,DDR4,2,4,40,1,1,1,135,7007,10742,1378
873,Intel E5240,2008,45,2,1,3,6,1,DDR3,1,1,1,0,1,1,65,649,1396,1277
874,Intel E5405,2007,45,4,1,2,12,1,DDR3,1,1,1,0,1,1,80,231,1595,864
875,Intel E5410,2007,45,4,1,2.33,12,1,DDR3,1,1,1,0,1,1,80,284,1771,992
876,Intel E5420,2007,45,4,1,2.5,12,1,DDR3,1,1,1,0,1,1,80,347,1899,1059
877,Intel E5430,2007,45,4,1,2.66,12,1,DDR3,1,1,1,0,1,1,80,491,2217,1162
878,Intel E5440,2008,45,4,1,2.83,12,1,DDR3,1,1,1,0,1,1,80,703,2232,1220
879,Intel E5450,2007,45,4,1,3,12,1,DDR3,1,1,1,0,1,1,80,969,2476,1295
880,Intel E5504,2009,45,4,4,2,4,144,DDR3,1,3,1,0,1,1,80,221,1557,859
881,Intel E5540,2009,45,4,8,2.53,8,144,DDR3,1,3,1,1,1,1,80,940,2633,1157
882,Intel E5603,2011,32,4,4,1.6,4,288,DDR3,1,3,1,0,1,1,80,188,1948,706
883,Intel E5606,2011,32,4,4,2.13,8,288,DDR3,1,3,1,0,1,1,80,219,2600,936
884,Intel E5607,2011,32,4,4,2.26,8,288,DDR3,1,3,1,0,1,1,80,276,2696,997
885,Intel E5620,2010,32,4,8,2.4,12,288,DDR3,1,3,1,1,1,1,80,369,3570,1116
886,Intel E5630,2010,32,4,8,2.53,12,288,DDR3,1,3,1,1,1,1,80,551,3826,1203
887,Intel E5640,2010,32,4,8,2.66,12,288,DDR3,1,3,1,1,1,1,80,774,4045,1193
888,Intel E5645,2010,32,6,12,2.4,12,288,DDR3,1,3,1,1,1,1,80,525,4686,1135
889,Intel E5649,2011,32,6,12,2.53,12,288,DDR3,1,3,1,1,1,1,80,774,4651,1237
890,Intel E7-2830,2011,32,8,16,2.13,24,1.02,DDR3,1,4,1,1,1,1,105,1779,3119,860
891,Intel 5118,2017,14,12,24,2.3,16.5,768,DDR4,2,6,48,1,1,1,105,1273,16344,1831
892,Intel 5120T,2017,14,14,28,2.2,19.25,768,DDR4,2,6,48,1,1,1,105,1727,18045,1825
893,Intel 5122,2017,14,4,8,3.6,16.5,768,DDR4,2,6,48,1,1,1,105,1221,10863,2154
894,Intel 6126,2017,14,12,24,2.6,19.25,768,DDR4,2,6,48,1,1,1,125,1776,20151,2017
895,Intel 6128,2017,14,6,12,3.4,19.25,768,DDR4,2,6,48,1,1,1,115,1691,14963,2246
896,Intel 6130,2017,14,16,32,2.1,22,768,DDR4,2,6,48,1,1,1,125,1894,19534,1858
897,Intel 6132,2017,14,14,28,2.6,19.25,768,DDR4,2,6,48,1,1,1,140,2111,23774,2243
898,Intel 6134,2017,14,8,16,3.2,24.75,768,DDR4,2,6,48,1,1,1,130,2214,16687,2247
899,Intel 6136,2017,14,12,24,3,24.75,768,DDR4,2,6,48,1,1,1,150,2460,22156,2191
900,Intel 6138,2017,14,20,40,2,27.5,768,DDR4,2,6,48,1,1,1,125,2612,25279,2223
901,Intel 6138T,2017,14,20,40,2,27.5,768,DDR4,2,6,48,1,1,1,125,2742,24800,2050
902,Intel 6140,2017,14,18,36,2.3,24.75,768,DDR4,2,6,48,1,1,1,140,2445,23831,1838
903,Intel 6144,2017,14,8,16,3.5,24.75,768,DDR4,2,6,48,1,1,1,150,2925,19557,2521
904,Intel 6146,2017,14,12,24,3.2,24.75,768,DDR4,2,6,48,1,1,1,165,3286,24126,2508
905,Intel 6148,2017,14,20,40,2.4,27.5,768,DDR4,2,6,48,1,1,1,150,3072,25299,2055
906,Intel 6152,2017,14,22,44,2.1,30.25,768,DDR4,2,6,48,1,1,1,140,3655,23367,2153
907,Intel 6154,2017,14,18,36,3,24.75,768,DDR4,2,6,48,1,1,1,200,3543,27568,2247
908,Intel L3110,2009,45,2,1,3,6,1,DDR3,1,1,1,0,1,1,45,243,1389,1301
909,Intel L3360,2009,45,4,1,2.83,12,1,DDR3,1,1,1,0,1,1,65,340,2265,1234
910,Intel L3406,2010,32,2,4,2.26,4,16.38,DDR3,1,2,16,1,1,1,30,201,864,632
911,Intel L3426,2009,45,4,8,1.86,8,32,DDR3,1,2,16,1,1,1,45,305,2388,1141
912,Intel L5408,2008,45,4,1,2.13,12,1,DDR3,1,1,1,0,1,1,40,494,1788,944
913,Intel L5410,2008,45,4,1,2.33,12,1,DDR3,1,1,1,0,1,1,50,351,1967,1030
914,Intel L5420,2008,45,4,1,2.5,12,1,DDR3,1,1,1,0,1,1,50,413,2061,1089
915,Intel L5430,2008,45,4,1,2.66,12,1,DDR3,1,1,1,0,1,1,50,601,2236,1150
916,Intel L5609,2010,32,4,4,1.86,12,288,DDR3,1,3,1,0,1,1,40,440,3298,1160
917,Intel L5630,2010,32,4,8,2.13,12,288,DDR3,1,3,1,1,1,1,40,551,3345,920
918,Intel L5638,2010,32,6,12,2,12,1,DDR3,1,1,1,1,1,1,60,525,4251,973
919,Intel L5640,2010,32,6,12,2.26,12,288,DDR3,1,3,1,1,1,1,60,996,4874,1144
920,Intel 8160,2017,14,24,48,2.1,33,768,DDR4,2,6,48,1,1,1,150,4702,24107,2118
921,Intel 8168,2017,14,24,48,2.7,33,768,DDR4,2,6,48,1,1,1,205,5890,28969,2196
922,Intel 8176,2017,14,28,56,2.1,38.5,768,DDR4,2,6,48,1,1,1,165,8719,24299,2046
923,Intel 4108,2017,14,8,16,1.8,11,768,DDR4,2,6,48,1,1,1,85,417,9867,1540
924,Intel 4109T,2017,14,8,16,2,11,768,DDR4,2,6,48,1,1,1,70,501,10848,1444
925,Intel 4110,2017,14,8,16,2.1,11,768,DDR4,2,6,48,1,1,1,85,501,10721,1671
926,Intel 4112,2017,14,4,8,2.6,8.25,768,DDR4,2,6,48,1,1,1,85,473,8472,1777
927,Intel 4114,2017,14,10,20,2.2,13.75,768,DDR4,2,6,48,1,1,1,85,694,13111,1736
928,Intel 4116,2017,14,12,24,2.1,16.5,768,DDR4,2,6,48,1,1,1,85,1002,15499,1676
929,Intel W-2123,2017,14,4,8,3.6,8.25,512,DDR4,2,4,48,1,1,1,120,294,8617,2207
930,Intel W-2125,2017,14,4,8,4,8.25,512,DDR4,2,4,48,1,1,1,120,444,11129,2658
931,Intel W-2133,2017,14,6,12,3.6,8.25,512,DDR4,2,4,48,1,1,1,140,617,12873,2256
932,Intel W-2135,2017,14,6,12,3.7,8.25,512,DDR4,2,4,48,1,1,1,140,835,14788,2666
933,Intel W-2145,2017,14,8,16,3.7,11,512,DDR4,2,4,48,1,1,1,140,1113,18292,2568
934,Intel W-2155,2017,14,10,20,3.3,13.75,512,DDR4,2,4,48,1,1,1,140,1440,21218,2648
935,Intel W3520,2009,45,4,8,2.66,8,24,DDR3,1,3,1,1,1,1,130,305,2839,1277
936,Intel W3530,2010,45,4,8,2.8,8,24,DDR3,1,3,1,1,1,1,130,305,2975,1333
937,Intel W3540,2009,45,4,8,2.93,8,24,DDR3,1,3,1,1,1,1,130,594,3130,1398
938,Intel W3550,2009,45,4,8,3.06,8,24,DDR3,1,3,1,1,1,1,130,305,3037,1359
939,Intel W3565,2009,45,4,8,3.2,8,24,DDR3,1,3,1,1,1,1,130,305,3324,1492
940,Intel W3570,2009,45,4,8,3.2,8,24,DDR3,1,3,1,1,1,1,130,1059,3419,1531
941,Intel W3580,2009,45,4,8,3.33,8,24,DDR3,1,3,1,1,1,1,130,1059,3490,1569
942,Intel W3670,2010,32,6,12,3.2,12,24,DDR3,1,3,1,1,1,1,130,594,6744,1511
943,Intel W3680,2010,32,6,12,3.33,12,24,DDR3,1,3,1,1,1,1,130,594,6894,1572
944,Intel X3330,2008,45,4,1,2.66,6,1,DDR3,1,1,1,0,1,1,95,202,2019,1187
945,Intel X3350,2008,45,4,1,2.66,12,1,DDR3,1,1,1,0,1,1,95,268,2321,1154
946,Intel X3360,2008,45,4,1,2.83,12,1,DDR3,1,1,1,0,1,1,95,287,2034,1219
947,Intel X3370,2008,45,4,1,3,12,1,DDR3,1,1,1,0,1,1,95,339,2441,1312
948,Intel X3380,2009,45,4,1,3.16,12,1,DDR3,1,1,1,0,1,1,95,562,2396,1358
949,Intel X3430,2009,45,4,4,2.4,8,32,DDR3,1,2,16,0,1,1,95,203,2311,955
950,Intel X3440,2009,45,4,8,2.53,8,32,DDR3,1,2,16,1,1,1,95,230,2568,1134
951,Intel X3450,2009,45,4,8,2.66,8,32,DDR3,1,2,16,1,1,1,95,237,2648,1105
952,Intel X3460,2009,45,4,8,2.8,8,32,DDR3,1,2,16,1,1,1,95,328,3187,1365
953,Intel X3470,2009,45,4,8,2.93,8,32,DDR3,1,2,16,1,1,1,95,339,3156,1399
954,Intel X3480,2010,45,4,8,3.06,8,32,DDR3,1,2,16,1,1,1,95,623,3251,1486
955,Intel X5450,2007,45,4,1,3,12,1,DDR3,1,1,1,0,1,1,120,912,2421,1232
956,Intel X5460,2007,45,4,1,3.16,12,1,DDR3,1,1,1,0,1,1,120,1245,2520,1368
957,Intel X5470,2008,45,4,1,3.33,12,1,DDR3,1,1,1,0,1,1,120,1467,2644,1436
958,Intel X5647,2011,32,4,8,2.93,12,288,DDR3,1,3,1,1,1,1,130,774,4553,1355
959,Intel X5650,2010,32,6,12,2.66,12,288,DDR3,1,3,1,1,1,1,95,996,5894,1322
960,Intel X5660,2010,32,6,12,2.8,12,288,DDR3,1,3,1,1,1,1,95,1219,6216,1407
961,Intel X5667,2010,32,4,8,3.06,12,288,DDR3,1,3,1,1,1,1,95,1440,4545,1447
962,Intel X5670,2010,32,6,12,2.93,12,288,DDR3,1,3,1,1,1,1,95,1440,5978,1346
963,Intel X5675,2011,32,6,12,3.06,12,288,DDR3,1,3,1,1,1,1,95,1440,6377,1450
964,Intel X5677,2010,32,4,8,3.46,12,288,DDR3,1,3,1,1,1,1,130,1663,6474,1497
965,Intel X5680,2010,32,6,12,3.33,12,288,DDR3,1,3,1,1,1,1,130,1663,6708,1494
966,Intel X5687,2011,32,4,8,3.6,12,288,DDR3,1,3,1,1,1,1,130,1663,5416,1477
967,Intel X5690,2011,32,6,12,3.46,12,288,DDR3,1,3,1,1,1,1,130,1663,6879,1583
,AMD Athlon 64 X2 Dual Core 4200+,2008,,,,,,,,,,,,,,,195.49,730,
,AMD Athlon 64 X2 Dual Core 4800+,2008,,,,,,,,,,,,,,,149.95,751,
,AMD Athlon 64 X2 Dual Core 5200+,2008,,,,,,,,,,,,,,,60,781,
,AMD Athlon 64 X2 Dual Core 5400+,2008,,,,,,,,,,,,,,,52.9,839,
,AMD Athlon 64 X2 Dual Core 5600+,2008,,,,,,,,,,,,,,,15.95,855,
,AMD Athlon 64 X2 Dual Core 6000+,2008,,,,,,,,,,,,,,,17.95,995,
,AMD Athlon 64 X2 Dual Core 6400+,2008,,,,,,,,,,,,,,,32.95,1099,
,AMD Opteron 144,2008,,,,,,,,,,,,,,,29.9,486,
,AMD Phenom 9500 Quad-Core,2008,,,,,,,,,,,,,,,18.95,1427,
,AMD Phenom 9850 Quad-Core,2008,,,,,,,,,,,,,,,29.9,1873,
,AMD Phenom 9950 Quad-Core,2008,,,,,,,,,,,,,,,34.9,1767,
,AMD Turion X2 Dual-Core Mobile RM-72,2008,,,,,,,,,,,,,,,224.2,459,
,AMD Athlon 64 3000+,2008,,,,,,,,,,,,,,,39.86,473,
,AMD Athlon 64 3200+,2008,,,,,,,,,,,,,,,149.9,510,
,AMD Athlon 64 3500+,2008,,,,,,,,,,,,,,,18.9,563,
,AMD Athlon 64 3700+,2008,,,,,,,,,,,,,,,69,606,
,AMD Athlon 64 4000+,2008,,,,,,,,,,,,,,,15,494,
,AMD Athlon 64 X2 Dual Core 3600+,2008,,,,,,,,,,,,,,,50,802,
,AMD Athlon 64 X2 Dual Core 4400+,2008,,,,,,,,,,,,,,,99.68,745,
,AMD Athlon 64 X2 Dual Core 4600+,2008,,,,,,,,,,,,,,,359.9,950,
,AMD Athlon 64 X2 Dual Core 5000+,2008,,,,,,,,,,,,,,,331.4,929,
,AMD Athlon 64 X2 Dual-Core TK-55,2008,,,,,,,,,,,,,,,72.7,509,
,AMD Athlon XP 2600+,2008,,,,,,,,,,,,,,,23,373,
,AMD Athlon XP 2700+,2008,,,,,,,,,,,,,,,84.7,394,
,AMD Opteron 275,2008,,,,,,,,,,,,,,,54.99,1291,
,AMD Phenom 8450 Triple-Core,2008,,,,,,,,,,,,,,,29.9,1025,
,AMD Phenom 8650 Triple-Core,2008,,,,,,,,,,,,,,,14.8,1146,
,AMD Phenom 9550 Quad-Core,2008,,,,,,,,,,,,,,,17.9,1668,
,AMD Phenom 9600 Quad-Core,2008,,,,,,,,,,,,,,,11.9,1569,
,AMD Phenom 9650 Quad-Core,2008,,,,,,,,,,,,,,,38.95,1633,
,AMD Phenom 9750 Quad-Core,2008,,,,,,,,,,,,,,,29.1,1716,
,AMD Sempron 2400+,2008,,,,,,,,,,,,,,,12.99,315,
,AMD Sempron 2600+,2008,,,,,,,,,,,,,,,19.95,389,
,AMD Sempron 2800+,2008,,,,,,,,,,,,,,,12,358,
,AMD Sempron 3000+,2008,,,,,,,,,,,,,,,24.99,412,
,AMD Sempron 3300+,2008,,,,,,,,,,,,,,,15,484,
,AMD Sempron 3400+,2008,,,,,,,,,,,,,,,21.4,450,
,AMD Sempron 3800+,2008,,,,,,,,,,,,,,,14.99,554,
,AMD Turion Dual-Core RM-70,2008,,,,,,,,,,,,,,,25,490,
,AMD Athlon 2650e,2009,,,,,,,,,,,,,,,19,422,
,AMD Athlon 64 2800+,2009,,,,,,,,,,,,,,,99.9,376,
,AMD Athlon 64 3800+,2009,,,,,,,,,,,,,,,39.99,635,
,AMD Athlon 64 X2 Dual Core 5800+,2009,,,,,,,,,,,,,,,24.9,862,
,AMD Athlon 7750 Dual-Core,2009,,,,,,,,,,,,,,,152.9,970,
,AMD Opteron 165,2009,,,,,,,,,,,,,,,550,899,
,AMD Phenom II X4 920,2009,,,,,,,,,,,,,,,27.89,2020,
,AMD Phenom II X4 940,2009,,,,,,,,,,,,,,,49.95,2168,
,AMD Sempron 2200+,2009,,,,,,,,,,,,,,,29.99,283,
,AMD Sempron 3200+,2009,,,,,,,,,,,,,,,34.98,443,
,AMD Athlon 64 FX-55,2009,,,,,,,,,,,,,,,179.9,622,
,AMD Athlon Dual Core 4450e,2009,,,,,,,,,,,,,,,14.4,675,
,AMD Athlon Dual Core 4850e,2009,,,,,,,,,,,,,,,39,783,
,AMD Athlon Dual Core 5050e,2009,,,,,,,,,,,,,,,60,821,
,AMD Athlon XP 1700+,2009,,,,,,,,,,,,,,,61.2,271,
,AMD Athlon XP 2000+,2009,,,,,,,,,,,,,,,24.9,300,
,AMD Athlon XP 2200+,2009,,,,,,,,,,,,,,,84.9,329,
,AMD Athlon XP 2400+,2009,,,,,,,,,,,,,,,79.99,361,
,AMD Opteron 1216,2009,,,,,,,,,,,,,,,54.8,752,
,AMD Opteron 180,2009,,,,,,,,,,,,,,,98.99,1264,
,AMD Phenom 8600 Triple-Core,2009,,,,,,,,,,,,,,,52.9,1119,
,AMD Phenom 9100e Quad-Core,2009,,,,,,,,,,,,,,,39.9,1165,
,AMD Phenom 9150e Quad-Core,2009,,,,,,,,,,,,,,,39.9,1258,
,AMD Phenom 9350e Quad-Core,2009,,,,,,,,,,,,,,,3382,1509,
,AMD Phenom II X3 710,2009,,,,,,,,,,,,,,,84.5,1404,
,AMD Phenom II X3 720,2009,,,,,,,,,,,,,,,19.95,1541,
,AMD Phenom II X4 810,2009,,,,,,,,,,,,,,,24.95,1832,
,AMD Sempron LE-1250,2009,,,,,,,,,,,,,,,37.99,544,
,AMD Turion 64 X2 Mobile TL-50,2009,,,,,,,,,,,,,,,18.9,576,
,AMD Turion 64 X2 Mobile TL-56,2009,,,,,,,,,,,,,,,13.9,491,
,AMD Turion 64 X2 Mobile TL-60,2009,,,,,,,,,,,,,,,15.9,527,
,AMD Turion Dual-Core RM-72,2009,,,,,,,,,,,,,,,39.9,499,
,AMD Turion X2 Ultra Dual-Core Mobile ZM-84,2009,,,,,,,,,,,,,,,18.9,563,
,AMD Athlon 2800+,2009,,,,,,,,,,,,,,,79.99,448,
,AMD Athlon 64 FX-74,2009,,,,,,,,,,,,,,,499.5,1495,
,AMD Athlon 64 X2 Dual Core TK-53,2009,,,,,,,,,,,,,,,29.9,423,
,AMD Athlon Dual Core 4450B,2009,,,,,,,,,,,,,,,31,671,
,AMD Athlon LE-1600,2009,,,,,,,,,,,,,,,21,634,
,AMD Athlon LE-1620,2009,,,,,,,,,,,,,,,18,648,
,AMD Athlon XP 1800+,2009,,,,,,,,,,,,,,,58.9,300,
,AMD Athlon XP 3000+,2009,,,,,,,,,,,,,,,79.7,403,
,AMD Opteron 1212,2009,,,,,,,,,,,,,,,290,540,
,AMD Opteron 1352,2009,,,,,,,,,,,,,,,135.9,1510,
,AMD Opteron 1354,2009,,,,,,,,,,,,,,,135,1673,
,AMD Opteron 146,2009,,,,,,,,,,,,,,,59.9,532,
,AMD Opteron 2218,2009,,,,,,,,,,,,,,,38.99,1594,
,AMD Opteron 2378,2009,,,,,,,,,,,,,,,14.11,1957,
,AMD Opteron 280,2009,,,,,,,,,,,,,,,25,1177,
,AMD Phenom 9600B Quad-Core,2009,,,,,,,,,,,,,,,147.1,1638,
,AMD Phenom II X4 910,2009,,,,,,,,,,,,,,,100,1921,
