,name,year,process,noCores,noThreads,baseFreq,CacheVal,maxMem,MemType,MemType_class,MemChannels,PCI_express,HyperTh,virtualTh,intel64,TDP,price,CPUMark,ThreadMark
1519,AMD Opteron 6136,2013,,,,,,,,,,,,,,,22.5,5202,
1520,AMD Opteron 6164 HE,2013,,,,,,,,,,,,,,,0,5351,
1521,AMD A10-5745M APU,2013,,,,,,,,,,,,,,,0,1658,
1522,AMD A10-5757M APU,2013,,,,,,,,,,,,,,,0,1955,
1523,AMD A10-5800B APU,2013,,,,,,,,,,,,,,,59.95,2850,
1524,AMD A4-1250 APU,2013,,,,,,,,,,,,,,,0,419,
1525,AMD A4-5150M APU,2013,,,,,,,,,,,,,,,0,1110,
1526,AMD A6-5200 APU,2013,,,,,,,,,,,,,,,0,1538,
1527,AMD A6-5350M APU,2013,,,,,,,,,,,,,,,33.1,1090,
1528,AMD A6-6400K APU,2013,,,,,,,,,,,,,,,39.95,1378,
1529,AMD A8-5550M APU,2013,,,,,,,,,,,,,,,0,1965,
1530,AMD A8-5557M APU,2013,,,,,,,,,,,,,,,0,1765,
1531,AMD Athlon X2 340 Dual Core,2013,,,,,,,,,,,,,,,49.9,1313,
1532,AMD E1-2100 APU,2013,,,,,,,,,,,,,,,0,413,
1533,AMD FX-9370 Eight-Core,2013,,,,,,,,,,,,,,,298.68,6033,
1534,AMD G-T56E,2013,,,,,,,,,,,,,,,0,430,
1535,AMD Opteron 6220,2013,,,,,,,,,,,,,,,19,4392,
1536,AMD Opteron 6328,2013,,,,,,,,,,,,,,,1454,5053,
1537,AMD Opteron 6344,2013,,,,,,,,,,,,,,,394.9,6032,
1538,AMD A4-5000 APU,2013,,,,,,,,,,,,,,,0,1230,
1539,AMD A8-5545M APU,2013,,,,,,,,,,,,,,,0,1751,
1540,AMD A8-6500 APU,2013,,,,,,,,,,,,,,,148.86,2606,
1541,AMD Athlon X4 760K Quad Core,2013,,,,,,,,,,,,,,,69.95,3043,
1542,AMD FX-9590 Eight-Core,2013,,,,,,,,,,,,,,,221,6625,
1543,AMD G-T48E,2013,,,,,,,,,,,,,,,0,430,
1544,AMD Opteron 6376,2013,,,,,,,,,,,,,,,55.1,5538,
1545,AMD Athlon II X4 559,2013,,,,,,,,,,,,,,,0,2512,
1546,AMD E1-2500 APU,2013,,,,,,,,,,,,,,,0,592,
1547,AMD Opteron 2354,2013,,,,,,,,,,,,,,,60,1558,
1548,AMD A4-1200 APU,2013,,,,,,,,,,,,,,,0,414,
1549,AMD A6-5357M APU,2013,,,,,,,,,,,,,,,0,1207,
1550,AMD A4-6300 APU,2013,,,,,,,,,,,,,,,27.94,1337,
1551,AMD A6-5400B APU,2013,,,,,,,,,,,,,,,28.94,1423,
1552,AMD Athlon 64 2000+,2013,,,,,,,,,,,,,,,0,238,
1553,AMD Athlon 64 2600+,2013,,,,,,,,,,,,,,,0,374,
1554,AMD Athlon X2 370K Dual Core,2013,,,,,,,,,,,,,,,0,1478,
1555,AMD GX-415GA SOC,2013,,,,,,,,,,,,,,,0,1324,
1556,AMD A10-6790K APU,2013,,,,,,,,,,,,,,,99.95,2841,
1557,AMD A4-6300B APU,2013,,,,,,,,,,,,,,,27.95,1471,
1558,AMD FX-4150 Quad-Core,2013,,,,,,,,,,,,,,,0,3074,
1559,AMD FX-4200 Quad-Core,2013,,,,,,,,,,,,,,,59.95,3157,
1560,AMD GX-420CA SOC,2013,,,,,,,,,,,,,,,0,1549,
1561,AMD A10-7700K APU,2014,,,,,,,,,,,,,,,119.99,3191,
1562,AMD A10-7850K APU,2014,,,,,,,,,,,,,,,149.95,3271,
1563,AMD Athlon II X4 655,2014,,,,,,,,,,,,,,,0,2077,
1564,AMD GX-217GA SOC,2014,,,,,,,,,,,,,,,0,664,
1565,AMD Turion Dual-Core RM-74,2014,,,,,,,,,,,,,,,0,452,
1566,AMD A10-6800B APU,2014,,,,,,,,,,,,,,,0,2499,
1567,AMD A6-6400B APU,2014,,,,,,,,,,,,,,,0,1588,
1568,AMD E2-3000 APU,2014,,,,,,,,,,,,,,,0,682,
1569,AMD E2-3800 APU,2014,,,,,,,,,,,,,,,0,971,
1570,AMD Opteron 1389,2014,,,,,,,,,,,,,,,0,2183,
1571,AMD Opteron 4280,2014,,,,,,,,,,,,,,,50,4162,
1572,AMD TurionX2 Ultra DualCore Mobile ZM-85,2014,,,,,,,,,,,,,,,0,647,
1573,AMD A8-6500T APU,2014,,,,,,,,,,,,,,,59.9,1784,
1574,AMD Athlon 5350 APU,2014,,,,,,,,,,,,,,,79.99,1791,
1575,AMD Athlon X2 280,2014,,,,,,,,,,,,,,,33.4,1307,
1576,AMD A4-6320 APU,2014,,,,,,,,,,,,,,,69.9,1457,
1577,AMD A6-5345M APU,2014,,,,,,,,,,,,,,,0,1102,
1578,AMD A8-6500B APU,2014,,,,,,,,,,,,,,,49.95,2726,
1579,AMD Athlon 5150 APU,2014,,,,,,,,,,,,,,,69.95,1392,
1580,AMD FX-670K Quad-Core,2014,,,,,,,,,,,,,,,0,2714,
1581,AMD Opteron 6366 HE,2014,,,,,,,,,,,,,,,29.9,4829,
1582,AMD Sempron 2650 APU,2014,,,,,,,,,,,,,,,59.95,579,
1583,AMD Sempron 3850 APU,2014,,,,,,,,,,,,,,,79.68,1089,
1584,Athlon 64 Dual Core 3800+,2014,,,,,,,,,,,,,,,0,1234,
1585,AMD A10 PRO-7350B APU,2014,,,,,,,,,,,,,,,0,1746,
1586,AMD A10-6700T APU,2014,,,,,,,,,,,,,,,147.6,2186,
1587,AMD A10-7800 APU,2014,,,,,,,,,,,,,,,149.86,3063,
1588,AMD A8-6410 APU,2014,,,,,,,,,,,,,,,0,1765,
1589,AMD Opteron 4386,2014,,,,,,,,,,,,,,,128.6,4351,
1590,AMD A10-7300 APU,2014,,,,,,,,,,,,,,,0,1585,
1591,AMD A4-4020 APU,2014,,,,,,,,,,,,,,,44.68,881,
1592,AMD A4-6210 APU,2014,,,,,,,,,,,,,,,0,1434,
1593,AMD A6-6310 APU,2014,,,,,,,,,,,,,,,0,1708,
1594,AMD A8 PRO-7150B APU,2014,,,,,,,,,,,,,,,0,1473,
1595,AMD A8-7600 APU,2014,,,,,,,,,,,,,,,148.86,3202,
1596,AMD E1-6010 APU,2014,,,,,,,,,,,,,,,0,538,
1597,AMD GX-212JC SOC,2014,,,,,,,,,,,,,,,0,562,
1598,AMD GX-424CC SOC,2014,,,,,,,,,,,,,,,0,1760,
1599,AMD Opteron 6386 SE,2014,,,,,,,,,,,,,,,135.09,6974,
1600,AMD A8-7100 APU,2014,,,,,,,,,,,,,,,0,1768,
1601,AMD Opteron 1385,2014,,,,,,,,,,,,,,,54,1993,
1602,AMD Opteron 2419 EE,2014,,,,,,,,,,,,,,,0,2926,
1603,AMD Phenom II N830 3+1,2014,,,,,,,,,,,,,,,0,1768,
1604,AMD Phenom II X940 Quad-Core,2014,,,,,,,,,,,,,,,0,1797,
1605,AMD A4-7300 APU,2014,,,,,,,,,,,,,,,29.95,1470,
1606,AMD A6 PRO-7050B APU,2014,,,,,,,,,,,,,,,0,979,
1607,AMD A8 PRO-7600B APU,2014,,,,,,,,,,,,,,,0,2647,
1608,AMD Athlon X4 860K,2014,,,,,,,,,,,,,,,148.86,3442,
1609,AMD FX-8370 Eight-Core,2014,,,,,,,,,,,,,,,269.99,6140,
1610,AMD FX-8370E Eight-Core,2014,,,,,,,,,,,,,,,295.86,5061,
1611,AMD A10 PRO-7800B APU,2014,,,,,,,,,,,,,,,0,2983,
1612,AMD A6-6420K APU,2014,,,,,,,,,,,,,,,149.9,1545,
1613,AMD A6-7400K APU,2014,,,,,,,,,,,,,,,59.95,1646,
1614,AMD E1 Micro-6200T APU,2014,,,,,,,,,,,,,,,0,585,
1615,AMD E1-2200 APU,2014,,,,,,,,,,,,,,,0,445,
1616,AMD E2-6110 APU,2014,,,,,,,,,,,,,,,0,1125,
1617,AMD FX-7500 APU,2014,,,,,,,,,,,,,,,0,1955,
1618,AMD FX-7600P APU,2014,,,,,,,,,,,,,,,0,2817,
1619,AMD FX-8310 Eight-Core,2014,,,,,,,,,,,,,,,0,4996,
1620,AMD FX-8320E Eight-Core,2014,,,,,,,,,,,,,,,162.99,5003,
1621,AMD A10 PRO-7850B APU,2014,,,,,,,,,,,,,,,0,3086,
1622,AMD A4 Micro-6400T APU,2014,,,,,,,,,,,,,,,0,978,
1623,AMD A6-6420B APU,2014,,,,,,,,,,,,,,,0,1523,
1624,AMD Opteron 3365,2014,,,,,,,,,,,,,,,0,4089,
1625,AMD A10-7400P,2014,,,,,,,,,,,,,,,0,2144,
1626,AMD A4 PRO-7300B APU,2014,,,,,,,,,,,,,,,0,1397,
1627,AMD A4 PRO-7350B,2014,,,,,,,,,,,,,,,0,1010,
1628,AMD A4-6250J APU,2014,,,,,,,,,,,,,,,0,1555,
1629,AMD A6 PRO-7400B,2014,,,,,,,,,,,,,,,0,1505,
1630,AMD FX-770K Quad-Core,2014,,,,,,,,,,,,,,,0,2314,
1631,AMD Opteron 6238,2014,,,,,,,,,,,,,,,349.89,5199,
1632,AMD Athlon 64 3100+,2015,,,,,,,,,,,,,,,0,484,
1633,AMD Athlon X4 840,2015,,,,,,,,,,,,,,,78.7,3170,
1634,AMD FX-7600P,2015,,,,,,,,,,,,,,,0,2490,
1635,AMD GX-412HC,2015,,,,,,,,,,,,,,,0,940,
1636,AMD Opteron 4162 EE,2015,,,,,,,,,,,,,,,19.9,3167,
1637,AMD Opteron 6287 SE,2015,,,,,,,,,,,,,,,0,6400,
1638,AMD A6-7000,2015,,,,,,,,,,,,,,,0,996,
1639,AMD A8-7650K,2015,,,,,,,,,,,,,,,148.68,2874,
1640,AMD Opteron 6378,2015,,,,,,,,,,,,,,,1295,5853,
1641,AMD R-460L APU,2015,,,,,,,,,,,,,,,0,1187,
1642,AMD Athlon X4 750 Quad Core,2015,,,,,,,,,,,,,,,0,1951,
1643,AMD Opteron 6380,2015,,,,,,,,,,,,,,,49.1,6488,
1644,AMD RX-427BB,2015,,,,,,,,,,,,,,,0,2474,
1645,AMD Athlon II X4 638 Quad-Core,2015,,,,,,,,,,,,,,,26.4,2030,
1646,AMD A10 Micro-6700T APU,2015,,,,,,,,,,,,,,,0,1257,
1647,AMD Sempron X2 198 Dual-Core,2015,,,,,,,,,,,,,,,0,932,
1648,AMD A10-7870K,2015,,,,,,,,,,,,,,,226.9,3620,
1649,AMD A6-7310 APU,2015,,,,,,,,,,,,,,,0,1661,
1650,AMD A8-7410 APU,2015,,,,,,,,,,,,,,,0,1855,
1651,AMD GX-210JA SOC,2015,,,,,,,,,,,,,,,0,233,
1652,AMD QC-4000,2015,,,,,,,,,,,,,,,0,1122,
1653,AMD A10-8700P,2015,,,,,,,,,,,,,,,0,2250,
1654,AMD A4-5100 APU,2015,,,,,,,,,,,,,,,0,1212,
1655,AMD A4-7210 APU,2015,,,,,,,,,,,,,,,0,1710,
1656,AMD A8-7200P,2015,,,,,,,,,,,,,,,0,2127,
1657,AMD E1-6015 APU,2015,,,,,,,,,,,,,,,0,530,
1658,AMD Phenom X4 Quad-Core GS-6560,2015,,,,,,,,,,,,,,,0,1063,
1659,AMD A8-8600P,2015,,,,,,,,,,,,,,,0,2191,
1660,AMD FX-8800P,2015,,,,,,,,,,,,,,,0,3050,
1661,AMD A10-8750,2015,,,,,,,,,,,,,,,0,3445,
1662,AMD A8-7670K,2015,,,,,,,,,,,,,,,89.95,3360,
1663,AMD Opteron 4332 HE,2015,,,,,,,,,,,,,,,36.99,3692,
1664,AMD PRO A12-8800B,2015,,,,,,,,,,,,,,,0,2461,
1665,AMD E2-7110 APU,2015,,,,,,,,,,,,,,,0,1531,
1666,AMD A4 PRO-3340B,2015,,,,,,,,,,,,,,,0,1427,
1667,AMD A6-8550,2015,,,,,,,,,,,,,,,0,1671,
1668,AMD A8-8650,2015,,,,,,,,,,,,,,,0,3389,
1669,AMD Embedded R-Series RX-421BD,2015,,,,,,,,,,,,,,,0,3048,
1670,AMD Opteron 1214 HE,2015,,,,,,,,,,,,,,,0,826,
1671,AMD PRO A10-8700B,2015,,,,,,,,,,,,,,,0,2173,
1672,AMD PRO A10-8750B,2015,,,,,,,,,,,,,,,0,3434,
1673,AMD PRO A8-8600B,2015,,,,,,,,,,,,,,,0,1975,
1674,AMD PRO A8-8650B,2015,,,,,,,,,,,,,,,0,3086,
1675,AMD FX-4330,2015,,,,,,,,,,,,,,,0,3446,
1676,AMD Phenom II X2 570,2015,,,,,,,,,,,,,,,0,1377,
1677,AMD A6 Micro-6500T APU,2016,,,,,,,,,,,,,,,0,1116,
1678,AMD A8-7050,2016,,,,,,,,,,,,,,,0,1114,
1679,AMD FX-4320,2016,,,,,,,,,,,,,,,0,3276,
1680,AMD PRO A10-8850B,2016,,,,,,,,,,,,,,,0,3908,
1681,AMD PRO A6-8500B,2016,,,,,,,,,,,,,,,0,1674,
1682,AMD PRO A4-8350B,2016,,,,,,,,,,,,,,,17.95,1805,
1683,AMD A10-7860K,2016,,,,,,,,,,,,,,,149.95,3268,
1684,AMD Athlon X4 845,2016,,,,,,,,,,,,,,,53.1,3819,
1685,AMD Athlon X4 870K,2016,,,,,,,,,,,,,,,79.9,3473,
1686,AMD E1-6050J APU,2016,,,,,,,,,,,,,,,0,1385,
1687,AMD Opteron 4334,2016,,,,,,,,,,,,,,,128.6,3925,
1688,AMD A10-7890K,2016,,,,,,,,,,,,,,,199.9,3624,
1689,AMD Athlon 5370 APU,2016,,,,,,,,,,,,,,,598.68,1771,
1690,AMD Athlon X4 880K,2016,,,,,,,,,,,,,,,99.9,3705,
1691,AMD A10-8850,2016,,,,,,,,,,,,,,,0,3665,
1692,AMD A6-7470K,2016,,,,,,,,,,,,,,,238.74,1817,
1693,AMD A6-8500P,2016,,,,,,,,,,,,,,,0,1371,
1694,AMD A10-9600P,2016,,,,,,,,,,,,,,,0,2269,
1695,AMD A8-7500,2016,,,,,,,,,,,,,,,0,4488,
1696,AMD E1-7010 APU,2016,,,,,,,,,,,,,,,0,635,
1697,AMD FX-9800P,2016,,,,,,,,,,,,,,,0,2776,
1698,AMD Opteron 3320 EE,2016,,,,,,,,,,,,,,,0,1906,
1699,AMD Phenom II X4 B70,2016,,,,,,,,,,,,,,,0,2357,
1700,AMD PRO A4-3350B APU,2016,,,,,,,,,,,,,,,0,1527,
1701,AMD PRO A6-8550B,2016,,,,,,,,,,,,,,,0,1924,
1702,AMD A6-9210,2016,,,,,,,,,,,,,,,0,1147,
1703,AMD A9-9410,2016,,,,,,,,,,,,,,,0,1472,
1704,AMD GX-222GC SOC,2016,,,,,,,,,,,,,,,0,1011,
1705,AMD Phenom X2 Dual-Core GE-5060,2016,,,,,,,,,,,,,,,0,1566,
1706,AMD PRO A10-9700E,2016,,,,,,,,,,,,,,,139,3267,
1707,AMD PRO A12-9800B,2016,,,,,,,,,,,,,,,0,2577,
1708,AMD A10-9630P,2016,,,,,,,,,,,,,,,0,2891,
1709,AMD A12-9700P,2016,,,,,,,,,,,,,,,0,2393,
1710,AMD FirePro A320 APU,2016,,,,,,,,,,,,,,,0,2642,
1711,AMD Geode NX 2400+,2016,,,,,,,,,,,,,,,0,400,
1712,AMD PRO A8-9600,2016,,,,,,,,,,,,,,,119,3445,
1713,AMD A12-9800,2016,,,,,,,,,,,,,,,130,3646,
1714,AMD FX-870K Quad Core,2016,,,,,,,,,,,,,,,0,3301,
1715,AMD Phenom X4 Quad-Core GP-9530,2016,,,,,,,,,,,,,,,0,1268,
1716,AMD Phenom X4 Quad-Core GP-9730,2016,,,,,,,,,,,,,,,0,1842,
1717,AMD FX-6330 Six-Core,2016,,,,,,,,,,,,,,,0,4451,
1718,AMD PRO A10-9700,2016,,,,,,,,,,,,,,,169,3620,
1719,AMD PRO A12-8870E,2016,,,,,,,,,,,,,,,0,3059,
1720,AMD A10-9700,2016,,,,,,,,,,,,,,,88.99,3443,
1721,AMD A6-9500,2016,,,,,,,,,,,,,,,58.99,1795,
1722,AMD A9-9400,2016,,,,,,,,,,,,,,,0,1502,
1723,AMD FX-9830P,2016,,,,,,,,,,,,,,,0,3003,
1724,AMD PRO A10-8730B,2016,,,,,,,,,,,,,,,0,2422,
1725,AMD E2-9010,2017,,,,,,,,,,,,,,,0,993,
1726,AMD PRO A10-8770,2017,,,,,,,,,,,,,,,0,3660,
1727,AMD PRO A10-8770E,2017,,,,,,,,,,,,,,,0,3183,
1728,AMD PRO A12-8870,2017,,,,,,,,,,,,,,,0,3962,
1729,AMD PRO A12-9800,2017,,,,,,,,,,,,,,,169,4001,
1730,AMD PRO A12-9800E,2017,,,,,,,,,,,,,,,169,3106,
1731,AMD PRO A6-8530B,2017,,,,,,,,,,,,,,,0,1543,
1732,AMD PRO A6-8570,2017,,,,,,,,,,,,,,,0,1931,
1733,AMD PRO A6-8570E,2017,,,,,,,,,,,,,,,0,1544,
1734,AMD PRO A6-9500,2017,,,,,,,,,,,,,,,74,1935,
1735,AMD PRO A6-9500E,2017,,,,,,,,,,,,,,,74,1606,
1736,AMD PRO A8-9600B,2017,,,,,,,,,,,,,,,0,2534,
1737,AMD R-260H APU,2017,,,,,,,,,,,,,,,0,957,
1738,AMD Ryzen 7 1800X,2017,,,,,,,,,,,,,,,285.43,16229,
1739,AMD GX-218GL SOC,2017,,,,,,,,,,,,,,,0,735,
1740,AMD PRO A6-9500B,2017,,,,,,,,,,,,,,,0,1362,
1741,AMD Ryzen 5 1600,2017,,,,,,,,,,,,,,,104.99,12525,
1742,AMD Ryzen 7 1700,2017,,,,,,,,,,,,,,,279.86,14508,
1743,AMD Ryzen 7 1700X,2017,,,,,,,,,,,,,,,249.99,15649,
1744,AMD A8-9600,2017,,,,,,,,,,,,,,,72.31,3327,
1745,AMD Opteron 4365 EE,2017,,,,,,,,,,,,,,,0,3243,
1746,AMD Ryzen 5 1400,2017,,,,,,,,,,,,,,,186.86,7971,
1747,AMD Ryzen 5 1500X,2017,,,,,,,,,,,,,,,228.86,8982,
1748,AMD Ryzen 5 1600X,2017,,,,,,,,,,,,,,,258.86,13132,
1749,AMD A4-5050 APU,2017,,,,,,,,,,,,,,,0,1261,
1750,AMD E2-9000,2017,,,,,,,,,,,,,,,0,774,
1751,AMD Embedded R-Series RX-216GD,2017,,,,,,,,,,,,,,,0,1599,
1752,AMD Opteron X3421 APU,2017,,,,,,,,,,,,,,,0,3137,
1753,AMD Ryzen 3 1200,2017,,,,,,,,,,,,,,,87.2,6319,
1754,AMD Ryzen 7 PRO 1700X,2017,,,,,,,,,,,,,,,0,15870,
1755,AMD A12-9720P,2017,,,,,,,,,,,,,,,0,2671,
1756,AMD A12-9730P,2017,,,,,,,,,,,,,,,0,2898,
1757,AMD E2-9000e,2017,,,,,,,,,,,,,,,0,816,
1758,AMD Ryzen 5 PRO 1500,2017,,,,,,,,,,,,,,,0,9809,
1759,AMD A10-9620P,2017,,,,,,,,,,,,,,,0,2670,
1760,AMD A6-9220,2017,,,,,,,,,,,,,,,0,1396,
1761,AMD A6-9230,2017,,,,,,,,,,,,,,,0,1281,
1762,AMD A9-9420,2017,,,,,,,,,,,,,,,0,1569,
1763,AMD Opteron X3216 APU,2017,,,,,,,,,,,,,,,0,1528,
1764,AMD PRO A8-8670E,2017,,,,,,,,,,,,,,,0,3078,
1765,AMD Ryzen 3 1300X,2017,,,,,,,,,,,,,,,192.9,7058,
1766,AMD Ryzen 3 PRO 1200,2017,,,,,,,,,,,,,,,0,6848,
1767,AMD Ryzen Threadripper 1920X,2017,,,,,,,,,,,,,,,301.06,22637,
1768,AMD Ryzen Threadripper 1950X,2017,,,,,,,,,,,,,,,649.99,26793,
1769,AMD A12-9800E,2017,,,,,,,,,,,,,,,121.38,3289,
1770,AMD A4-9120,2017,,,,,,,,,,,,,,,0,1255,
1771,AMD Athlon X4 950,2017,,,,,,,,,,,,,,,118.86,3656,
1772,AMD Embedded G-Series GX-215JJ Radeon R2E,2017,,,,,,,,,,,,,,,0,1075,
1773,AMD Embedded G-Series GX-420GI Radeon R7E,2017,,,,,,,,,,,,,,,0,1462,
1774,AMD EPYC 7551,2017,,,,,,,,,,,,,,,1395,19606,
1775,AMD PRO A12-8830B,2017,,,,,,,,,,,,,,,0,2462,
1776,AMD Ryzen 3 PRO 1300,2017,,,,,,,,,,,,,,,0,7825,
1777,AMD Ryzen 5 PRO 1600,2017,,,,,,,,,,,,,,,0,10758,
1778,AMD Ryzen 7 PRO 1700,2017,,,,,,,,,,,,,,,0,14023,
1779,AMD Ryzen Threadripper 1900X,2017,,,,,,,,,,,,,,,224.94,17108,
1780,AMD A10-9700E,2017,,,,,,,,,,,,,,,154.1,2972,
1781,AMD Embedded G-Series GX-224IJ Radeon R4E,2017,,,,,,,,,,,,,,,0,1272,
1782,AMD EPYC 7351P,2017,,,,,,,,,,,,,,,1498,15792,
1783,AMD EPYC 7401P,2017,,,,,,,,,,,,,,,980,21450,
1784,AMD Ryzen 5 2500U,2017,,,,,,,,,,,,,,,0,6587,
1785,AMD A9-9430,2017,,,,,,,,,,,,,,,0,1668,
1786,AMD EPYC 7501,2017,,,,,,,,,,,,,,,3353.8,20094,
1787,AMD Ryzen 3 2200U,2017,,,,,,,,,,,,,,,0,3615,
1788,AMD Ryzen 7 2700U,2017,,,,,,,,,,,,,,,0,6209,
1789,AMD EPYC 7451,2018,,,,,,,,,,,,,,,2400,16718,
1790,AMD Phenom II X6 1405T,2018,,,,,,,,,,,,,,,0,3490,
1791,AMD PRO A10-9700B,2018,,,,,,,,,,,,,,,0,2703,
1792,AMD A6-9220e,2018,,,,,,,,,,,,,,,0,1030,
1793,AMD Athlon X4 830,2018,,,,,,,,,,,,,,,0,2862,
1794,AMD EPYC 7251,2018,,,,,,,,,,,,,,,401.36,12529,
1795,AMD Opteron 2373 EE,2018,,,,,,,,,,,,,,,0,1717,
1796,AMD Ryzen 3 2200G,2018,,,,,,,,,,,,,,,139.66,6758,
1797,AMD Ryzen 5 2400G,2018,,,,,,,,,,,,,,,259.98,8853,
1798,AMD A6-9200,2018,,,,,,,,,,,,,,,0,1038,
1799,AMD Embedded R-Series RX-418GD Radeon R6,2018,,,,,,,,,,,,,,,0,3365,
1800,AMD EPYC 7551P,2018,,,,,,,,,,,,,,,2034.08,23581,
1801,AMD PRO A6-7350B,2018,,,,,,,,,,,,,,,0,1681,
1802,AMD Ryzen 3 PRO 2200G,2018,,,,,,,,,,,,,,,0,6619,
1803,AMD A9-9420e,2018,,,,,,,,,,,,,,,0,1178,
1804,AMD Ryzen 5 2600,2018,,,,,,,,,,,,,,,157.95,13285,
1805,AMD Ryzen 5 2600X,2018,,,,,,,,,,,,,,,198.45,14112,
1806,AMD Ryzen 7 2700,2018,,,,,,,,,,,,,,,249.99,15861,
1807,AMD Ryzen 7 2700X,2018,,,,,,,,,,,,,,,301.24,17583,
1808,AMD Athlon PRO 200GE,2018,,,,,,,,,,,,,,,0,4019,
1809,AMD Ryzen 3 PRO 2200GE,2018,,,,,,,,,,,,,,,0,6248,
1810,AMD Ryzen 3 PRO 2300U,2018,,,,,,,,,,,,,,,0,5788,
1811,AMD Ryzen 5 PRO 2400G,2018,,,,,,,,,,,,,,,0,8584,
1812,AMD Ryzen 5 PRO 2400GE,2018,,,,,,,,,,,,,,,0,7672,
1813,AMD Ryzen 5 PRO 2500U,2018,,,,,,,,,,,,,,,0,6561,
1814,AMD Ryzen 7 PRO 2700U,2018,,,,,,,,,,,,,,,0,7346,
1815,AMD A9-9425,2018,,,,,,,,,,,,,,,0,1557,
1816,AMD Ryzen 5 2400GE,2018,,,,,,,,,,,,,,,0,7500,
1817,AMD Ryzen 3 2300U,2018,,,,,,,,,,,,,,,0,5046,
1818,AMD Ryzen 7 PRO 2700X,2018,,,,,,,,,,,,,,,0,17634,
1819,AMD A6-9225,2018,,,,,,,,,,,,,,,0,1361,
1820,AMD Ryzen 3 2200GE,2018,,,,,,,,,,,,,,,0,5951,
1821,AMD Ryzen 5 PRO 2600,2018,,,,,,,,,,,,,,,0,13737,
1822,AMD Ryzen 7 PRO 2700,2018,,,,,,,,,,,,,,,0,15251,
1823,AMD Ryzen Embedded V1807B,2018,,,,,,,,,,,,,,,0,7764,
1824,AMD Ryzen Threadripper 2990WX,2018,,,,,,,,,,,,,,,1432.65,30228,
1825,AMD Athlon 200GE,2018,,,,,,,,,,,,,,,77.8,4143,
1826,AMD Opteron X2170 APU,2018,,,,,,,,,,,,,,,0,1861,
1827,AMD Ryzen Threadripper 2950X,2018,,,,,,,,,,,,,,,649.99,30341,
1828,AMD A6-9500E,2018,,,,,,,,,,,,,,,86.3,1895,
1829,AMD G-T40R,2018,,,,,,,,,,,,,,,0,116,
1830,AMD Ryzen Embedded V1202B,2018,,,,,,,,,,,,,,,0,3625,
1831,AMD Ryzen Embedded V1605B,2018,,,,,,,,,,,,,,,0,7104,
1832,AMD Ryzen Threadripper 2990X,2018,,,,,,,,,,,,,,,0,21000,
1833,AMD Sempron 240,2018,,,,,,,,,,,,,,,38.4,1282,
1834,AMD A4-9125,2018,,,,,,,,,,,,,,,0,1319,
1835,AMD Ryzen Threadripper 2920X,2018,,,,,,,,,,,,,,,486.01,25336,
1836,AMD Ryzen Threadripper 2970WX,2018,,,,,,,,,,,,,,,901.32,26494,
1837,AMD A8-7680,2019,,,,,,,,,,,,,,,59.9,3581,
1838,AMD Athlon 240GE,2019,,,,,,,,,,,,,,,84.95,4752,
1839,AMD E2-9030,2019,,,,,,,,,,,,,,,0,923,
1840,AMD EPYC 7371,2019,,,,,,,,,,,,,,,1808.99,22859,
1841,AMD Ryzen 3 2300X,2019,,,,,,,,,,,,,,,207.1,7828,
1842,AMD Ryzen 7 2800H,2019,,,,,,,,,,,,,,,0,7432,
1843,AMD Ryzen 5 2500X,2019,,,,,,,,,,,,,,,0,9690,
1844,AMD Ryzen 5 3550H,2019,,,,,,,,,,,,,,,0,8096,
1845,AMD Athlon 220GE,2019,,,,,,,,,,,,,,,79.99,4472,
1846,AMD EPYC 7351,2019,,,,,,,,,,,,,,,950,21261,
1847,AMD Opteron X3418 APU,2019,,,,,,,,,,,,,,,0,3020,
1848,AMD Ryzen 5 2600H,2019,,,,,,,,,,,,,,,0,7317,
1849,AMD Ryzen 5 3500U,2019,,,,,,,,,,,,,,,0,7182,
1850,AMD A6-7480,2019,,,,,,,,,,,,,,,43.9,2024,
1851,AMD EPYC 7301,2019,,,,,,,,,,,,,,,734.92,12085,
1852,AMD Ryzen 3 3200U,2019,,,,,,,,,,,,,,,0,4233,
1853,AMD Ryzen 7 3700U,2019,,,,,,,,,,,,,,,0,7406,
1854,AMD Ryzen 7 PRO 3700U,2019,,,,,,,,,,,,,,,0,7353,
1855,AMD A6-9220C,2019,,,,,,,,,,,,,,,0,1229,
1856,AMD Opteron 3250 HE,2019,,,,,,,,,,,,,,,99,1905,
1857,AMD Ryzen 3 PRO 2100GE,2019,,,,,,,,,,,,,,,0,4472,
1858,AMD Ryzen 3 PRO 3300U,2019,,,,,,,,,,,,,,,0,5977,
1859,AMD Ryzen 7 3750H,2019,,,,,,,,,,,,,,,0,8497,
1860,AMD EPYC 3201,2019,,,,,,,,,,,,,,,0,10220,
1861,AMD Ryzen 5 3600,2019,,,,,,,,,,,,,,,167,17792,
1862,AMD Athlon 300U,2019,,,,,,,,,,,,,,,0,4023,
1863,AMD Ryzen 3 3200G,2019,,,,,,,,,,,,,,,89.99,7267,
1864,AMD Ryzen 3 PRO 3200GE,2019,,,,,,,,,,,,,,,0,7297,
1865,AMD Ryzen 5 3400G,2019,,,,,,,,,,,,,,,229.99,9424,
1866,AMD Ryzen 5 3600X,2019,,,,,,,,,,,,,,,204.99,18345,
